Image Name,Width,Height,Aspect Ratio
img_000663.jpg,126,46,2.739130434782609
img_000157.jpg,86,31,2.774193548387097
img_002532.jpg,135,48,2.8125
img_001944.jpg,133,45,2.9555555555555557
img_004659.jpg,128,48,2.6666666666666665
img_004835.jpg,145,53,2.7358490566037736
img_013436.jpg,110,39,2.8205128205128207
img_012282.jpg,99,35,2.8285714285714287
img_013973.jpg,131,46,2.847826086956522
img_010295.jpg,127,45,2.8222222222222224
img_004557.jpg,136,50,2.72
img_002823.jpg,90,34,2.6470588235294117
img_013810.jpg,131,46,2.847826086956522
img_012973.jpg,130,45,2.888888888888889
img_014109.jpg,112,40,2.8
img_014802.jpg,143,48,2.9791666666666665
img_001839.jpg,131,49,2.673469387755102
img_013755.jpg,97,35,2.7714285714285714
img_010315.jpg,130,42,3.0952380952380953
img_011571.jpg,137,49,2.795918367346939
img_000885.jpg,127,48,2.6458333333333335
img_003189.jpg,135,47,2.872340425531915
img_002079.jpg,125,44,2.840909090909091
img_011247.jpg,127,47,2.702127659574468
img_000725.jpg,106,39,2.717948717948718
img_004502.jpg,135,50,2.7
img_004909.jpg,133,50,2.66
img_010359.jpg,116,41,2.8292682926829267
img_013655.jpg,129,48,2.6875
img_010445.jpg,108,39,2.769230769230769
img_014259.jpg,142,51,2.784313725490196
img_013619.jpg,98,34,2.8823529411764706
img_013896.jpg,137,48,2.8541666666666665
img_001530.jpg,138,52,2.6538461538461537
img_013055.jpg,137,48,2.8541666666666665
img_003118.jpg,119,43,2.7674418604651163
img_011140.jpg,106,37,2.864864864864865
img_010412.jpg,125,45,2.7777777777777777
img_012426.jpg,117,40,2.925
img_004293.jpg,137,51,2.6862745098039214
img_013183.jpg,124,43,2.883720930232558
img_000001.jpg,133,47,2.8297872340425534
img_000369.jpg,136,51,2.6666666666666665
img_013213.jpg,129,44,2.9318181818181817
img_003754.jpg,108,40,2.7
img_001327.jpg,127,44,2.8863636363636362
img_014020.jpg,139,50,2.78
img_002140.jpg,129,48,2.6875
img_003690.jpg,139,49,2.836734693877551
img_004482.jpg,129,49,2.63265306122449
img_013312.jpg,123,42,2.9285714285714284
img_003204.jpg,127,47,2.702127659574468
img_001485.jpg,116,45,2.577777777777778
img_014602.jpg,122,43,2.8372093023255816
img_012382.jpg,134,48,2.7916666666666665
img_012566.jpg,133,45,2.9555555555555557
img_010138.jpg,127,45,2.8222222222222224
img_012717.jpg,130,44,2.9545454545454546
img_013014.jpg,120,44,2.727272727272727
img_012860.jpg,123,43,2.86046511627907
img_014605.jpg,139,47,2.9574468085106385
img_003483.jpg,88,33,2.6666666666666665
img_002627.jpg,118,43,2.744186046511628
img_002461.jpg,131,48,2.7291666666666665
img_000246.jpg,150,51,2.9411764705882355
img_012219.jpg,107,39,2.7435897435897436
img_003476.jpg,146,48,3.0416666666666665
img_014233.jpg,137,47,2.9148936170212765
img_000311.jpg,132,48,2.75
img_014150.jpg,135,48,2.8125
img_004290.jpg,142,52,2.730769230769231
img_004115.jpg,140,48,2.9166666666666665
img_003758.jpg,137,48,2.8541666666666665
img_011583.jpg,132,49,2.693877551020408
img_014984.jpg,127,45,2.8222222222222224
img_004644.jpg,121,42,2.880952380952381
img_014985.jpg,141,50,2.82
img_012919.jpg,123,42,2.9285714285714284
img_001014.jpg,130,47,2.765957446808511
img_011480.jpg,128,44,2.909090909090909
img_010597.jpg,104,35,2.9714285714285715
img_014425.jpg,146,51,2.8627450980392157
img_013549.jpg,133,46,2.891304347826087
img_003398.jpg,82,29,2.8275862068965516
img_010620.jpg,98,36,2.7222222222222223
img_011353.jpg,133,49,2.7142857142857144
img_004209.jpg,86,34,2.5294117647058822
img_010246.jpg,81,30,2.7
img_003222.jpg,133,47,2.8297872340425534
img_012010.jpg,124,44,2.8181818181818183
img_014487.jpg,136,46,2.9565217391304346
img_012705.jpg,107,38,2.8157894736842106
img_004973.jpg,145,51,2.843137254901961
img_001211.jpg,102,36,2.8333333333333335
img_000967.jpg,126,46,2.739130434782609
img_003370.jpg,136,49,2.7755102040816326
img_004092.jpg,135,48,2.8125
img_004667.jpg,115,43,2.6744186046511627
img_002179.jpg,130,46,2.8260869565217392
img_003830.jpg,141,54,2.611111111111111
img_000314.jpg,85,31,2.7419354838709675
img_014358.jpg,139,50,2.78
img_001279.jpg,112,43,2.604651162790698
img_013788.jpg,121,42,2.880952380952381
img_002646.jpg,87,33,2.6363636363636362
img_012340.jpg,108,39,2.769230769230769
img_010530.jpg,71,26,2.730769230769231
img_003410.jpg,123,44,2.7954545454545454
img_014569.jpg,136,48,2.8333333333333335
img_012559.jpg,133,46,2.891304347826087
img_013668.jpg,129,45,2.8666666666666667
img_001571.jpg,132,47,2.8085106382978724
img_003703.jpg,140,48,2.9166666666666665
img_013754.jpg,90,33,2.727272727272727
img_003854.jpg,136,49,2.7755102040816326
img_002152.jpg,127,47,2.702127659574468
img_011541.jpg,120,43,2.7906976744186047
img_012735.jpg,186,69,2.6956521739130435
img_002421.jpg,136,50,2.72
img_013929.jpg,140,50,2.8
img_010413.jpg,132,46,2.869565217391304
img_001447.jpg,109,40,2.725
img_001728.jpg,132,50,2.64
img_002112.jpg,85,31,2.7419354838709675
img_004632.jpg,128,48,2.6666666666666665
img_001990.jpg,141,48,2.9375
img_011148.jpg,146,52,2.8076923076923075
img_001972.jpg,130,46,2.8260869565217392
img_003971.jpg,108,39,2.769230769230769
img_001494.jpg,139,52,2.673076923076923
img_001304.jpg,126,43,2.9302325581395348
img_012666.jpg,104,38,2.736842105263158
img_001208.jpg,124,44,2.8181818181818183
img_012913.jpg,111,40,2.775
img_001472.jpg,131,49,2.673469387755102
img_000268.jpg,133,47,2.8297872340425534
img_003182.jpg,121,41,2.951219512195122
img_004301.jpg,125,44,2.840909090909091
img_014803.jpg,138,51,2.7058823529411766
img_000631.jpg,137,49,2.795918367346939
img_003936.jpg,118,40,2.95
img_012571.jpg,131,46,2.847826086956522
img_002235.jpg,123,45,2.7333333333333334
img_001652.jpg,128,48,2.6666666666666665
img_012050.jpg,97,35,2.7714285714285714
img_013817.jpg,136,46,2.9565217391304346
img_011159.jpg,150,52,2.8846153846153846
img_011130.jpg,117,46,2.5434782608695654
img_010331.jpg,126,44,2.8636363636363638
img_001959.jpg,99,36,2.75
img_011166.jpg,158,54,2.925925925925926
img_011221.jpg,128,45,2.8444444444444446
img_000177.jpg,123,44,2.7954545454545454
img_000730.jpg,134,50,2.68
img_012434.jpg,129,47,2.74468085106383
img_001464.jpg,91,35,2.6
img_001882.jpg,127,44,2.8863636363636362
img_001479.jpg,97,38,2.5526315789473686
img_014827.jpg,102,38,2.6842105263157894
img_012028.jpg,108,40,2.7
img_002293.jpg,127,47,2.702127659574468
img_002410.jpg,148,54,2.740740740740741
img_004552.jpg,135,50,2.7
img_000193.jpg,130,44,2.9545454545454546
img_000456.jpg,128,46,2.782608695652174
img_004335.jpg,116,43,2.697674418604651
img_013841.jpg,137,47,2.9148936170212765
img_013709.jpg,89,34,2.6176470588235294
img_004639.jpg,118,44,2.6818181818181817
img_014451.jpg,136,47,2.893617021276596
img_000106.jpg,101,35,2.8857142857142857
img_001628.jpg,137,42,3.261904761904762
img_000232.jpg,166,58,2.8620689655172415
img_013521.jpg,118,43,2.744186046511628
img_011380.jpg,134,50,2.68
img_001532.jpg,132,47,2.8085106382978724
img_000437.jpg,129,49,2.63265306122449
img_004031.jpg,98,36,2.7222222222222223
img_012749.jpg,128,45,2.8444444444444446
img_011599.jpg,110,39,2.8205128205128207
img_010012.jpg,135,48,2.8125
img_001858.jpg,130,47,2.765957446808511
img_011149.jpg,137,47,2.9148936170212765
img_010347.jpg,128,45,2.8444444444444446
img_013493.jpg,130,44,2.9545454545454546
img_011442.jpg,107,40,2.675
img_001434.jpg,128,49,2.6122448979591835
img_003401.jpg,121,44,2.75
img_014551.jpg,138,48,2.875
img_000849.jpg,97,35,2.7714285714285714
img_013823.jpg,120,43,2.7906976744186047
img_004829.jpg,121,44,2.75
img_011260.jpg,129,45,2.8666666666666667
img_011150.jpg,130,45,2.888888888888889
img_012809.jpg,128,43,2.9767441860465116
img_000430.jpg,128,45,2.8444444444444446
img_012126.jpg,133,48,2.7708333333333335
img_001348.jpg,124,46,2.6956521739130435
img_013565.jpg,124,45,2.7555555555555555
img_004914.jpg,148,53,2.792452830188679
img_013559.jpg,121,41,2.951219512195122
img_001961.jpg,135,49,2.7551020408163267
img_003707.jpg,129,45,2.8666666666666667
img_000972.jpg,136,52,2.6153846153846154
img_011775.jpg,105,38,2.763157894736842
img_010074.jpg,135,46,2.9347826086956523
img_002251.jpg,123,45,2.7333333333333334
img_013159.jpg,118,41,2.8780487804878048
img_012296.jpg,97,34,2.8529411764705883
img_014299.jpg,138,50,2.76
img_003911.jpg,119,41,2.902439024390244
img_010267.jpg,130,44,2.9545454545454546
img_011337.jpg,124,45,2.7555555555555555
img_004036.jpg,142,51,2.784313725490196
img_013168.jpg,133,46,2.891304347826087
img_001556.jpg,96,38,2.526315789473684
img_002195.jpg,133,47,2.8297872340425534
img_014804.jpg,137,50,2.74
img_014092.jpg,137,46,2.9782608695652173
img_013820.jpg,113,42,2.6904761904761907
img_013101.jpg,126,44,2.8636363636363638
img_002874.jpg,114,41,2.7804878048780486
img_001918.jpg,138,50,2.76
img_014321.jpg,139,50,2.78
img_004955.jpg,142,49,2.8979591836734695
img_001362.jpg,128,45,2.8444444444444446
img_001528.jpg,133,53,2.509433962264151
img_004570.jpg,140,51,2.7450980392156863
img_004370.jpg,138,49,2.816326530612245
img_004168.jpg,119,39,3.051282051282051
img_004483.jpg,141,52,2.7115384615384617
img_001369.jpg,103,37,2.7837837837837838
img_014177.jpg,115,40,2.875
img_002488.jpg,127,44,2.8863636363636362
img_004144.jpg,134,48,2.7916666666666665
img_012360.jpg,132,45,2.933333333333333
img_012532.jpg,99,35,2.8285714285714287
img_003090.jpg,129,48,2.6875
img_000537.jpg,133,48,2.7708333333333335
img_014935.jpg,142,52,2.730769230769231
img_014839.jpg,140,48,2.9166666666666665
img_012231.jpg,142,48,2.9583333333333335
img_002397.jpg,98,35,2.8
img_014576.jpg,136,47,2.893617021276596
img_012030.jpg,124,45,2.7555555555555555
img_002970.jpg,135,52,2.5961538461538463
img_010772.jpg,110,40,2.75
img_013556.jpg,131,47,2.7872340425531914
img_003871.jpg,79,30,2.6333333333333333
img_001735.jpg,128,48,2.6666666666666665
img_012560.jpg,103,36,2.861111111111111
img_003948.jpg,116,41,2.8292682926829267
img_010923.jpg,133,46,2.891304347826087
img_014614.jpg,141,49,2.877551020408163
img_013808.jpg,131,46,2.847826086956522
img_012820.jpg,130,44,2.9545454545454546
img_003615.jpg,133,48,2.7708333333333335
img_002108.jpg,129,45,2.8666666666666667
img_001053.jpg,109,40,2.725
img_010100.jpg,135,48,2.8125
img_010520.jpg,104,37,2.810810810810811
img_011263.jpg,104,37,2.810810810810811
img_010984.jpg,133,46,2.891304347826087
img_010184.jpg,129,43,3.0
img_000391.jpg,129,50,2.58
img_011252.jpg,67,26,2.576923076923077
img_013736.jpg,130,47,2.765957446808511
img_013167.jpg,109,38,2.8684210526315788
img_011398.jpg,123,44,2.7954545454545454
img_013345.jpg,92,34,2.7058823529411766
img_004902.jpg,126,45,2.8
img_014052.jpg,141,50,2.82
img_002318.jpg,116,43,2.697674418604651
img_010777.jpg,91,32,2.84375
img_004773.jpg,140,48,2.9166666666666665
img_004543.jpg,138,49,2.816326530612245
img_002379.jpg,128,46,2.782608695652174
img_002966.jpg,100,38,2.6315789473684212
img_004985.jpg,122,37,3.2972972972972974
img_002223.jpg,130,48,2.7083333333333335
img_001561.jpg,136,52,2.6153846153846154
img_012583.jpg,134,46,2.9130434782608696
img_013483.jpg,129,44,2.9318181818181817
img_001215.jpg,125,47,2.6595744680851063
img_014524.jpg,89,33,2.696969696969697
img_013477.jpg,128,46,2.782608695652174
img_002984.jpg,115,42,2.738095238095238
img_004469.jpg,134,51,2.627450980392157
img_003347.jpg,127,46,2.760869565217391
img_012548.jpg,164,59,2.7796610169491527
img_002504.jpg,132,49,2.693877551020408
img_004005.jpg,126,44,2.8636363636363638
img_014085.jpg,138,47,2.9361702127659575
img_011881.jpg,122,42,2.9047619047619047
img_002829.jpg,126,46,2.739130434782609
img_013787.jpg,122,44,2.772727272727273
img_002699.jpg,138,50,2.76
img_014416.jpg,140,50,2.8
img_003395.jpg,130,49,2.6530612244897958
img_000942.jpg,144,52,2.769230769230769
img_012073.jpg,122,44,2.772727272727273
img_013226.jpg,130,47,2.765957446808511
img_014426.jpg,139,48,2.8958333333333335
img_004266.jpg,142,52,2.730769230769231
img_003159.jpg,144,52,2.769230769230769
img_001503.jpg,126,45,2.8
img_001278.jpg,121,44,2.75
img_014934.jpg,140,50,2.8
img_011386.jpg,128,47,2.723404255319149
img_004020.jpg,137,52,2.6346153846153846
img_010838.jpg,130,44,2.9545454545454546
img_013302.jpg,126,44,2.8636363636363638
img_010705.jpg,95,33,2.878787878787879
img_002610.jpg,77,29,2.6551724137931036
img_001789.jpg,105,39,2.6923076923076925
img_001807.jpg,114,41,2.7804878048780486
img_014502.jpg,140,49,2.857142857142857
img_004410.jpg,143,49,2.9183673469387754
img_004137.jpg,140,49,2.857142857142857
img_002929.jpg,106,42,2.5238095238095237
img_013726.jpg,115,42,2.738095238095238
img_012575.jpg,130,45,2.888888888888889
img_003853.jpg,138,52,2.6538461538461537
img_010035.jpg,126,42,3.0
img_010203.jpg,104,34,3.0588235294117645
img_002589.jpg,132,49,2.693877551020408
img_000727.jpg,113,42,2.6904761904761907
img_014997.jpg,146,52,2.8076923076923075
img_014788.jpg,137,47,2.9148936170212765
img_000564.jpg,128,47,2.723404255319149
img_012151.jpg,129,45,2.8666666666666667
img_013341.jpg,79,30,2.6333333333333333
img_013904.jpg,137,49,2.795918367346939
img_013021.jpg,129,45,2.8666666666666667
img_002671.jpg,129,46,2.8043478260869565
img_014578.jpg,137,49,2.795918367346939
img_011818.jpg,76,30,2.533333333333333
img_001673.jpg,120,43,2.7906976744186047
img_013308.jpg,142,48,2.9583333333333335
img_004804.jpg,133,46,2.891304347826087
img_004387.jpg,109,39,2.7948717948717947
img_011704.jpg,134,47,2.851063829787234
img_001220.jpg,94,34,2.764705882352941
img_004399.jpg,140,54,2.5925925925925926
img_001698.jpg,89,34,2.6176470588235294
img_010615.jpg,87,32,2.71875
img_011728.jpg,121,44,2.75
img_001143.jpg,92,33,2.787878787878788
img_004311.jpg,144,52,2.769230769230769
img_001256.jpg,97,35,2.7714285714285714
img_010513.jpg,120,42,2.857142857142857
img_000383.jpg,127,47,2.702127659574468
img_003876.jpg,141,51,2.764705882352941
img_003419.jpg,122,47,2.595744680851064
img_011081.jpg,129,46,2.8043478260869565
img_004211.jpg,142,55,2.581818181818182
img_011240.jpg,131,46,2.847826086956522
img_010240.jpg,141,51,2.764705882352941
img_000649.jpg,131,46,2.847826086956522
img_012587.jpg,113,41,2.7560975609756095
img_000436.jpg,124,45,2.7555555555555555
img_014226.jpg,106,38,2.789473684210526
img_004749.jpg,135,49,2.7551020408163267
img_012227.jpg,112,40,2.8
img_013509.jpg,116,41,2.8292682926829267
img_002592.jpg,131,50,2.62
img_010468.jpg,126,44,2.8636363636363638
img_010202.jpg,101,35,2.8857142857142857
img_010091.jpg,135,47,2.872340425531915
img_011975.jpg,116,42,2.761904761904762
img_001895.jpg,127,47,2.702127659574468
img_012139.jpg,131,47,2.7872340425531914
img_004781.jpg,145,50,2.9
img_001460.jpg,127,42,3.0238095238095237
img_001635.jpg,129,47,2.74468085106383
img_013275.jpg,119,41,2.902439024390244
img_012243.jpg,133,48,2.7708333333333335
img_011158.jpg,104,37,2.810810810810811
img_010653.jpg,133,46,2.891304347826087
img_000301.jpg,89,33,2.696969696969697
img_013282.jpg,118,43,2.744186046511628
img_011093.jpg,131,49,2.673469387755102
img_010809.jpg,136,45,3.022222222222222
img_002923.jpg,118,43,2.744186046511628
img_012506.jpg,131,46,2.847826086956522
img_010621.jpg,129,44,2.9318181818181817
img_014412.jpg,139,49,2.836734693877551
img_011182.jpg,134,47,2.851063829787234
img_003797.jpg,120,43,2.7906976744186047
img_001921.jpg,124,45,2.7555555555555555
img_012342.jpg,129,43,3.0
img_011325.jpg,136,48,2.8333333333333335
img_003842.jpg,135,47,2.872340425531915
img_012632.jpg,131,46,2.847826086956522
img_011566.jpg,94,32,2.9375
img_010029.jpg,136,47,2.893617021276596
img_010728.jpg,130,44,2.9545454545454546
img_013366.jpg,110,38,2.8947368421052633
img_010976.jpg,130,46,2.8260869565217392
img_000513.jpg,114,40,2.85
img_010071.jpg,130,44,2.9545454545454546
img_012012.jpg,135,47,2.872340425531915
img_003913.jpg,133,48,2.7708333333333335
img_004817.jpg,90,34,2.6470588235294117
img_004411.jpg,143,51,2.803921568627451
img_010297.jpg,75,28,2.6785714285714284
img_003359.jpg,130,47,2.765957446808511
img_004084.jpg,137,51,2.6862745098039214
img_014580.jpg,138,49,2.816326530612245
img_002990.jpg,134,49,2.7346938775510203
img_001991.jpg,125,39,3.2051282051282053
img_011343.jpg,116,41,2.8292682926829267
img_014809.jpg,144,50,2.88
img_012854.jpg,127,43,2.953488372093023
img_014899.jpg,157,55,2.8545454545454545
img_000583.jpg,118,44,2.6818181818181817
img_001906.jpg,112,41,2.731707317073171
img_002117.jpg,133,47,2.8297872340425534
img_000575.jpg,108,39,2.769230769230769
img_012741.jpg,75,27,2.7777777777777777
img_013154.jpg,77,28,2.75
img_004999.jpg,136,49,2.7755102040816326
img_000399.jpg,122,41,2.975609756097561
img_014287.jpg,142,49,2.8979591836734695
img_000066.jpg,129,47,2.74468085106383
img_014431.jpg,138,47,2.9361702127659575
img_002777.jpg,132,46,2.869565217391304
img_002500.jpg,132,48,2.75
img_004662.jpg,97,34,2.8529411764705883
img_001982.jpg,138,49,2.816326530612245
img_011913.jpg,131,46,2.847826086956522
img_002234.jpg,116,43,2.697674418604651
img_000462.jpg,125,46,2.717391304347826
img_001430.jpg,97,36,2.6944444444444446
img_000989.jpg,127,45,2.8222222222222224
img_004807.jpg,113,42,2.6904761904761907
img_002130.jpg,135,50,2.7
img_011691.jpg,136,46,2.9565217391304346
img_000532.jpg,131,48,2.7291666666666665
img_003450.jpg,132,48,2.75
img_003092.jpg,111,43,2.5813953488372094
img_001352.jpg,122,46,2.652173913043478
img_004404.jpg,141,52,2.7115384615384617
img_002736.jpg,88,30,2.933333333333333
img_000813.jpg,132,47,2.8085106382978724
img_004135.jpg,139,50,2.78
img_000731.jpg,120,46,2.608695652173913
img_001401.jpg,134,48,2.7916666666666665
img_004174.jpg,138,51,2.7058823529411766
img_001569.jpg,131,49,2.673469387755102
img_010628.jpg,122,42,2.9047619047619047
img_011739.jpg,127,47,2.702127659574468
img_012142.jpg,139,48,2.8958333333333335
img_013965.jpg,138,47,2.9361702127659575
img_000317.jpg,124,44,2.8181818181818183
img_013836.jpg,122,45,2.7111111111111112
img_000265.jpg,117,42,2.7857142857142856
img_000088.jpg,105,35,3.0
img_000323.jpg,133,48,2.7708333333333335
img_000659.jpg,134,47,2.851063829787234
img_011074.jpg,148,47,3.148936170212766
img_002567.jpg,129,46,2.8043478260869565
img_004375.jpg,137,47,2.9148936170212765
img_003236.jpg,132,48,2.75
img_012824.jpg,122,42,2.9047619047619047
img_003504.jpg,142,50,2.84
img_003479.jpg,73,29,2.5172413793103448
img_000880.jpg,137,49,2.795918367346939
img_010123.jpg,91,33,2.757575757575758
img_014781.jpg,135,45,3.0
img_002841.jpg,122,40,3.05
img_010574.jpg,116,40,2.9
img_002196.jpg,135,48,2.8125
img_002676.jpg,118,42,2.8095238095238093
img_001870.jpg,135,51,2.6470588235294117
img_000992.jpg,129,47,2.74468085106383
img_001720.jpg,146,51,2.8627450980392157
img_003153.jpg,118,41,2.8780487804878048
img_013447.jpg,130,49,2.6530612244897958
img_003074.jpg,134,50,2.68
img_000558.jpg,112,40,2.8
img_011493.jpg,136,47,2.893617021276596
img_012329.jpg,121,43,2.813953488372093
img_012479.jpg,128,44,2.909090909090909
img_013934.jpg,128,47,2.723404255319149
img_004919.jpg,137,49,2.795918367346939
img_004280.jpg,148,52,2.8461538461538463
img_010956.jpg,85,31,2.7419354838709675
img_011757.jpg,130,47,2.765957446808511
img_011552.jpg,130,46,2.8260869565217392
img_011254.jpg,127,47,2.702127659574468
img_012259.jpg,145,51,2.843137254901961
img_002310.jpg,126,44,2.8636363636363638
img_013420.jpg,107,37,2.891891891891892
img_010509.jpg,132,44,3.0
img_000129.jpg,99,37,2.675675675675676
img_014727.jpg,135,48,2.8125
img_012357.jpg,89,32,2.78125
img_004996.jpg,136,49,2.7755102040816326
img_011370.jpg,89,35,2.5428571428571427
img_004230.jpg,125,46,2.717391304347826
img_003728.jpg,129,44,2.9318181818181817
img_010367.jpg,127,44,2.8863636363636362
img_011368.jpg,84,32,2.625
img_001036.jpg,137,51,2.6862745098039214
img_011133.jpg,138,50,2.76
img_002364.jpg,135,51,2.6470588235294117
img_012158.jpg,95,34,2.7941176470588234
img_012474.jpg,131,46,2.847826086956522
img_002048.jpg,114,38,3.0
img_003924.jpg,131,48,2.7291666666666665
img_001329.jpg,127,47,2.702127659574468
img_000881.jpg,140,53,2.641509433962264
img_014825.jpg,140,50,2.8
img_010470.jpg,112,38,2.9473684210526314
img_014088.jpg,85,33,2.5757575757575757
img_003696.jpg,141,49,2.877551020408163
img_013622.jpg,131,47,2.7872340425531914
img_000004.jpg,130,46,2.8260869565217392
img_000076.jpg,135,46,2.9347826086956523
img_014296.jpg,136,50,2.72
img_002582.jpg,125,46,2.717391304347826
img_014971.jpg,77,29,2.6551724137931036
img_002435.jpg,131,48,2.7291666666666665
img_003254.jpg,180,68,2.6470588235294117
img_012807.jpg,98,32,3.0625
img_011894.jpg,130,45,2.888888888888889
img_011020.jpg,136,46,2.9565217391304346
img_000127.jpg,88,33,2.6666666666666665
img_014672.jpg,138,47,2.9361702127659575
img_012891.jpg,81,29,2.793103448275862
img_001586.jpg,131,48,2.7291666666666665
img_003776.jpg,143,51,2.803921568627451
img_000839.jpg,123,46,2.6739130434782608
img_002924.jpg,122,43,2.8372093023255816
img_013125.jpg,134,46,2.9130434782608696
img_012989.jpg,119,41,2.902439024390244
img_013018.jpg,120,42,2.857142857142857
img_010209.jpg,113,37,3.054054054054054
img_010383.jpg,89,32,2.78125
img_004433.jpg,86,34,2.5294117647058822
img_011184.jpg,123,44,2.7954545454545454
img_002226.jpg,128,46,2.782608695652174
img_011746.jpg,125,44,2.840909090909091
img_010752.jpg,117,40,2.925
img_013860.jpg,138,50,2.76
img_000241.jpg,132,47,2.8085106382978724
img_011224.jpg,123,45,2.7333333333333334
img_003709.jpg,138,48,2.875
img_001574.jpg,128,49,2.6122448979591835
img_011006.jpg,125,46,2.717391304347826
img_011621.jpg,132,47,2.8085106382978724
img_012720.jpg,154,57,2.7017543859649122
img_001396.jpg,131,47,2.7872340425531914
img_014504.jpg,122,43,2.8372093023255816
img_000508.jpg,131,49,2.673469387755102
img_010647.jpg,124,43,2.883720930232558
img_002250.jpg,126,46,2.739130434782609
img_004916.jpg,142,50,2.84
img_001055.jpg,113,33,3.4242424242424243
img_000995.jpg,137,53,2.5849056603773586
img_003142.jpg,139,50,2.78
img_010929.jpg,119,40,2.975
img_011719.jpg,128,48,2.6666666666666665
img_000380.jpg,101,36,2.8055555555555554
img_001379.jpg,120,45,2.6666666666666665
img_004850.jpg,138,50,2.76
img_004948.jpg,147,53,2.7735849056603774
img_002360.jpg,135,49,2.7551020408163267
img_003229.jpg,98,36,2.7222222222222223
img_012816.jpg,132,46,2.869565217391304
img_001815.jpg,119,45,2.6444444444444444
img_013614.jpg,123,43,2.86046511627907
img_000964.jpg,131,47,2.7872340425531914
img_000524.jpg,127,46,2.760869565217391
img_004599.jpg,138,47,2.9361702127659575
img_011948.jpg,125,43,2.9069767441860463
img_000415.jpg,131,53,2.4716981132075473
img_003033.jpg,129,47,2.74468085106383
img_010446.jpg,89,33,2.696969696969697
img_002749.jpg,124,44,2.8181818181818183
img_004485.jpg,135,47,2.872340425531915
img_004001.jpg,130,49,2.6530612244897958
img_001470.jpg,99,39,2.5384615384615383
img_003717.jpg,134,45,2.977777777777778
img_001897.jpg,128,46,2.782608695652174
img_000473.jpg,118,45,2.6222222222222222
img_013320.jpg,128,45,2.8444444444444446
img_012756.jpg,149,51,2.9215686274509802
img_010040.jpg,136,48,2.8333333333333335
img_014982.jpg,133,46,2.891304347826087
img_003040.jpg,132,46,2.869565217391304
img_011030.jpg,126,46,2.739130434782609
img_001646.jpg,132,48,2.75
img_003044.jpg,133,48,2.7708333333333335
img_004593.jpg,140,48,2.9166666666666665
img_004577.jpg,141,51,2.764705882352941
img_012502.jpg,144,51,2.823529411764706
img_003821.jpg,138,43,3.2093023255813953
img_003509.jpg,102,37,2.7567567567567566
img_002594.jpg,135,49,2.7551020408163267
img_001463.jpg,117,43,2.7209302325581395
img_012894.jpg,85,31,2.7419354838709675
img_011054.jpg,125,43,2.9069767441860463
img_004180.jpg,126,45,2.8
img_001825.jpg,150,56,2.6785714285714284
img_011291.jpg,128,46,2.782608695652174
img_004060.jpg,143,53,2.69811320754717
img_002587.jpg,134,47,2.851063829787234
img_003683.jpg,147,52,2.826923076923077
img_000194.jpg,102,37,2.7567567567567566
img_000451.jpg,106,41,2.5853658536585367
img_004825.jpg,134,49,2.7346938775510203
img_012204.jpg,130,42,3.0952380952380953
img_010443.jpg,132,46,2.869565217391304
img_003650.jpg,124,44,2.8181818181818183
img_002372.jpg,103,37,2.7837837837837838
img_013770.jpg,136,48,2.8333333333333335
img_012504.jpg,117,38,3.0789473684210527
img_000974.jpg,118,43,2.744186046511628
img_001949.jpg,119,44,2.7045454545454546
img_010920.jpg,124,41,3.024390243902439
img_004338.jpg,121,44,2.75
img_001166.jpg,92,35,2.6285714285714286
img_014913.jpg,140,49,2.857142857142857
img_003578.jpg,143,48,2.9791666666666665
img_012113.jpg,130,46,2.8260869565217392
img_013952.jpg,137,49,2.795918367346939
img_010253.jpg,122,43,2.8372093023255816
img_000552.jpg,134,49,2.7346938775510203
img_002595.jpg,107,37,2.891891891891892
img_012463.jpg,131,45,2.911111111111111
img_002584.jpg,133,49,2.7142857142857144
img_003198.jpg,117,47,2.4893617021276597
img_003877.jpg,128,48,2.6666666666666665
img_011663.jpg,134,49,2.7346938775510203
img_004589.jpg,143,50,2.86
img_000201.jpg,130,49,2.6530612244897958
img_003096.jpg,126,47,2.6808510638297873
img_000047.jpg,128,46,2.782608695652174
img_004852.jpg,138,50,2.76
img_003177.jpg,134,47,2.851063829787234
img_012628.jpg,132,47,2.8085106382978724
img_012802.jpg,133,47,2.8297872340425534
img_011048.jpg,135,47,2.872340425531915
img_012220.jpg,132,47,2.8085106382978724
img_000002.jpg,123,45,2.7333333333333334
img_004877.jpg,138,50,2.76
img_010111.jpg,133,44,3.022727272727273
img_013336.jpg,116,41,2.8292682926829267
img_001763.jpg,88,34,2.588235294117647
img_000477.jpg,134,48,2.7916666666666665
img_003730.jpg,139,50,2.78
img_014636.jpg,137,49,2.795918367346939
img_004094.jpg,139,51,2.7254901960784315
img_011281.jpg,144,51,2.823529411764706
img_001708.jpg,131,49,2.673469387755102
img_000726.jpg,129,46,2.8043478260869565
img_003734.jpg,133,48,2.7708333333333335
img_013987.jpg,135,48,2.8125
img_013467.jpg,88,33,2.6666666666666665
img_004519.jpg,147,52,2.826923076923077
img_002437.jpg,132,46,2.869565217391304
img_004496.jpg,122,45,2.7111111111111112
img_003801.jpg,106,38,2.789473684210526
img_010654.jpg,139,49,2.836734693877551
img_003050.jpg,121,44,2.75
img_004883.jpg,127,48,2.6458333333333335
